prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
Create a symbolic link named latest.log pointing to /var/log/app.log,sudo ln -s /var/log/app.log latest.log,ln -s /var/log/app.log latest.log,False,True,True,True,2.0,2.0,2.0,True,4.0,"Correct tool and arguments; uses sudo which is unnecessary unless required by permissions, but not explicitly mentioned in input_text."
"Print the current date in the format 'Day, DD Month YYYY'","date +""%A, %d %B %Y""","date ""+%A, %d %B %Y""",False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and format flags; uses double quotes correctly to preserve formatting.
Show the difference between the two branches master and feature using git,git diff master feature,git diff master..feature,False,True,True,True,2.0,1.0,2.0,True,3.0,"Correct tool and flag, but the argument format is slightly off (missing '..' between branches)."
List the 10 largest files in the home directory,ls -lh | sort -rh | head -n 10,find ~ -type f -exec du -h {} + | sort -hr | head -n 10,False,True,True,False,0.0,0.0,0.0,True,1.0,Uses 'ls' which is unreliable for large files and doesn't handle hidden files; correct approach would use 'find' with 'du' as in the expected command.
"Combine the contents of file1.txt and file2.txt into a new file combined.txt, removing duplicate lines",cat file1.txt file2.txt | sort -u > combined.txt,cat file1.txt file2.txt | sort | uniq > combined.txt,False,True,True,True,2.0,2.0,2.0,True,5.0,"Uses sort -u which is equivalent to sort | uniq, so correct approach but flags are not explicitly mentioned. Args are correct."
Run the command ls in a new terminal window (GNOME),"gnome-terminal -e ""ls""","gnome-terminal -- bash -c ""ls; exec bash""",False,True,True,True,1.0,1.0,1.0,True,3.0,"Correct tool but lacks the necessary arguments to keep the terminal open after command execution, which may not fully meet the user's intent."
Display the HTTP response headers for https://example.com using curl,curl -I https://example.com,curl -I https://example.com,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to display HTTP headers; matches expected exactly.
Create a 5‑minute countdown timer that beeps when finished,"for i in {5..1}; do echo $i; sleep 1; done && echo ""Time's up!"" && beep","for i in {5..1}; do echo $i; sleep 60; done; echo -e ""\a""",False,True,True,True,0.0,0.0,0.0,True,1.0,"Uses sleep 1 instead of sleep 60 for 5 minutes, and uses beep instead of echo -e \a for the beep."
Show the current git branch name,git branch,git rev-parse --abbrev-ref HEAD,False,True,True,True,0.0,0.0,0.0,True,2.0,git branch lists all branches instead of showing the current one; expected command is more accurate.
List all files in the current directory that are larger than 10 KB,ls -lh --max-depth=1 | grep -E '\d+K',find . -type f -size +10k,False,True,True,True,0.0,0.0,0.0,True,1.0,Uses ls and grep which is error-prone for file sizes; correct tool (find) and constraint (size >10k) are in expected but not used in the produced command.
Print the first word of each line in file data.csv,awk '{print $1}' data.csv,"cut -d ',' -f1 data.csv",False,True,True,True,2.0,2.0,2.0,True,4.0,"Correct tool and approach, but uses awk instead of cut as expected. Both are valid but expected uses cut."
Display the number of CPU cores available,nproc,nproc,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and no flags needed; command is accurate and meets the input requirement.
Show the current timezone setting,"timedatectl status | grep ""Time zone""","timedatectl | grep ""Time zone""",False,True,True,True,2.0,2.0,2.0,True,4.0,"Correct tool and approach, but 'status' is redundant; minor inefficiency but does not affect correctness."
Check the syntax of the Bash script script.sh without executing it,bash -n script.sh,bash -n script.sh,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to check syntax without execution.
Replace spaces with underscores in all filenames in the current directory,rename 's/ /_/g' *,"for f in *\ *; do mv ""$f"" ""${f// /_}""; done",False,True,True,True,2.0,2.0,2.0,True,4.0,Uses 'rename' which may not be available on all systems; expected uses a for loop which is more portable. Both achieve the goal but 'rename' is less standard.
Create a random password of 16 characters and copy it to the clipboard (Linux with xclip),pwgen -s 16 -c -n -q | xclip -selection clipboard,tr -dc A-Za-z0-9 </dev/urandom | head -c16 | xclip -selection clipboard,False,True,True,True,2.0,2.0,2.0,True,5.0,"Uses pwgen which is appropriate, includes necessary arguments and xclip for clipboard, meets all constraints."
Show the last 5 git commit messages on the current branch,git log -5,git log -5 --pretty=format:'%h %s',False,True,True,True,1.0,1.0,1.0,True,3.0,Correct tool and flag for showing last 5 commits but does not format the output as commit messages; expected uses --pretty=format to show messages.
List all Docker containers (running and stopped),docker ps -a,docker ps -a,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to list all Docker containers.
Stop and remove all stopped Docker containers,docker stop $(docker ps -a -q) && docker rm $(docker ps -a -q),docker container prune -f,False,True,True,True,0.0,0.0,0.0,True,2.0,Uses correct tool but incorrect approach; docker container prune -f is more efficient and directly addresses the task.
Display the size of the /var directory in megabytes,du -sh /var,du -sm /var,False,True,True,True,1.0,2.0,1.0,True,3.0,Correct tool but uses -s (summarize) instead of -m (megabytes) as specified in input_text.
Find all files with the setuid bit set in /usr/bin,find /usr/bin -type f -perm u+s,find /usr/bin -type f -perm -4000,False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and args; -perm u+s is equivalent to -perm -4000 for setuid bit.
"Show a summary of the most common words in file article.txt (ignore case, top 10)",grep -i -o '[a-zA-Z0-9]+' article.txt | sort | uniq -c | sort -nr | head -n 10,tr -cs '[:alnum:]' '\n' < article.txt | tr '[:upper:]' '[:lower:]' | sort | uniq -c | sort -nr | head -n 10,False,True,True,True,2.0,2.0,2.0,True,4.0,Correct approach but uses grep which may not handle word boundaries as well as tr; ignores case and top 10 constraints are met.
Create a new Git branch named feature/login and switch to it,git checkout -b feature/login,git checkout -b feature/login,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command to create and switch to the branch as specified.
List all open files for process with PID 1234,lsof -p 1234,lsof -p 1234,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to list open files for the specified PID.
Show the current SELinux mode,sestatus,getenforce,False,True,True,True,2.0,2.0,2.0,True,4.0,Correct tool but not the expected one; sestatus is valid but getenforce is also correct and more direct.
Compress the directory logs/ into a bzip2 archive logs.tar.bz2,tar -cjvf logs.tar.bz2 logs/,tar -cjf logs.tar.bz2 logs/,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flags; uses -v which is optional, but not required. The command is valid and meets the input requirement."
Extract only the subdirectory src/ from archive source.tar.gz,tar -xzvf source.tar.gz -C /path/to/extract -C src,tar -xzf source.tar.gz src/,False,True,True,True,0.0,0.0,0.0,True,1.0,"Incorrect use of -C flags; extracts to /path/to/extract and then src, but should extract only src/ from the archive."
Display the last 3 lines of the output of the command dmesg,tail -n 3 dmesg,dmesg | tail -n 3,False,True,True,True,1.0,0.0,0.0,True,2.0,Incorrect approach: 'tail -n 3 dmesg' tries to read from a file named 'dmesg' instead of piping the output of the dmesg command.
Create a temporary file and print its name,mktemp,tempfile=$(mktemp); echo $tempfile,False,True,True,True,2.0,0.0,0.0,True,2.0,Command is incomplete; it creates a temporary file but does not print its name as required.
Show the current system uptime in a human‑readable format,uptime,uptime -p,False,True,True,True,1.0,2.0,1.0,True,3.0,"The 'uptime' command without flags shows the uptime in a default format, but the input_text requests a human-readable format which is achieved by using the '-p' flag."
List the top 5 directories by size under /var,du -sh /var/* | sort -rh | head -n 5,du -h --max-depth=1 /var | sort -hr | head -n 5,False,True,True,True,1.0,1.0,1.0,True,3.0,"Uses /var/* which may include files, not just directories; sort and head flags are correct but misses --max-depth=1 constraint."
Show the current locale settings,locale,locale,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and no flags needed; matches expected exactly.
Create a new empty Git repository in the current directory,git init,git init,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command for initializing a new Git repository.
Display the last 10 entries of the system journal,journalctl -n 10,journalctl -n 10,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to display the last 10 entries of the system journal.
Check the MD5 checksum of file archive.zip,md5sum archive.zip,md5sum archive.zip,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and command for checking MD5 checksum, matches expected exactly."
Replace the first occurrence of 'apple' with 'orange' in each line of file fruits.txt,sed -i 's/apple/orange/g' fruits.txt,sed 's/apple/orange/' fruits.txt,False,True,True,True,1.0,2.0,0.0,True,2.0,"The 'g' flag replaces all occurrences, not just the first, violating the input constraint."
List all active network connections and the processes that own them,netstat -tuln,sudo ss -tunap,False,True,True,True,0.0,0.0,0.0,True,1.0,"Command misses process ownership info; netstat -tuln does not show processes, violating the input_text constraint."
Show a progress bar while copying a large file large.iso to /mnt/usb,pv large.iso | sudo dd of=/mnt/usb/progress_bar.iso,pv large.iso > /mnt/usb/large.iso,False,True,True,True,2.0,1.0,1.0,True,3.0,Uses pv for progress bar but writes to a different filename; correct tool but args differ from expected.
Find all empty directories under /tmp and delete them,find /tmp -type d -empty -exec rm -rf {} \;,find /tmp -type d -empty -delete,False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flags; uses -exec rm -rf which is functionally equivalent to -delete for this task.
"Display the number of lines, words, and characters in file report.txt",wc -lwc report.txt,wc report.txt,False,True,True,True,0.0,2.0,2.0,True,3.0,"Correct tool but missing flags; 'wc -lwc' is redundant as 'wc' alone gives lines, words, and characters."
"Create a new file named data.json with the content '{""key"": ""value""}'","echo '{""key"": ""value""}' > data.json","echo '{""key"": ""value""}' > data.json",True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Show the current user's groups,id -G,groups,False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and output; 'id -G' is functionally equivalent to 'groups' for showing the current user's groups.
List all files that have been modified in the last 24 hours in /var/log,find /var/log -type f -mtime -1,find /var/log -type f -mtime -1,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Display the top 10 processes by CPU usage,ps aux --sort=-%cpu | head -n 10,ps aux --sort=-%cpu | head -n 11,False,True,True,True,2.0,2.0,2.0,True,5.0,"The command is correct but the 'head -n 10' may exclude the header row; expected uses 'head -n 11' to include it, but the produced command is still functionally valid."
Show the current date in UTC,"date -u +""%Y-%m-%d %H:%M:%S""",date -u,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flag, but the expected output format is not specified, so the formatting is optional. The command is valid and meets the input requirement."
Search for the word 'failure' in syslog and display the 5 lines before each match,"grep -r 'failure' /var/log/syslog | awk '{print $0, $NR-4, $NR-3, $NR-2, $NR-1}'","grep -B5 ""failure"" /var/log/syslog",False,True,True,True,0.0,0.0,0.0,True,1.0,Incorrect approach using awk; grep -B5 is the correct flag to display 5 lines before each match.
List all installed Python packages using pip,pip list,pip list,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command to list installed Python packages.
Show the current terminal's size in rows and columns,tput cols && tput lines,stty size,False,True,True,True,2.0,2.0,2.0,True,4.0,Correct tool but uses tput instead of stty; both are valid but stty is more direct for this task.
