prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
List all Docker containers (running and stopped),docker ps -a,docker ps -a,True,True,True,True,2,2,2,True,5,Correct tool and flag used to list all Docker containers.
Stop and remove all stopped Docker containers,docker container prune -f,docker container prune -f,True,True,True,True,2,2,2,True,5,Correct tool and flag; command matches expected and properly stops and removes all stopped containers.
Display the size of the /var directory in megabytes,du -sm /var,du -sm /var,True,True,True,True,2,2,2,True,5,Correct tool and flags; displays size in megabytes as requested.
Find all files with the setuid bit set in /usr/bin,find /usr/bin -type f -perm -4000,find /usr/bin -type f -perm -4000,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments; fully honors the input_text constraints."
"Show a summary of the most common words in file article.txt (ignore case, top 10)",tr -cs '[:alnum:]' '\n' < article.txt | tr '[:upper:]' '[:lower:]' | sort | uniq -c | sort -nr | head -n 10,tr -cs '[:alnum:]' '\n' < article.txt | tr '[:upper:]' '[:lower:]' | sort | uniq -c | sort -nr | head -n 10,True,True,True,True,2,2,2,True,5,Correct tool and command chain; all required flags and constraints are met.
Create a new Git branch named feature/login and switch to it,git checkout -b feature/login,git checkout -b feature/login,True,True,True,True,2,2,2,True,5,Correct tool and command to create and switch to the branch as specified.
List all open files for process with PID 1234,lsof -p 1234,lsof -p 1234,True,True,True,True,2,2,2,True,5,Correct tool and flag used to list open files for the specified PID.
Show the current SELinux mode,getenforce,getenforce,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; fully satisfies the input_text requirement.
Compress the directory logs/ into a bzip2 archive logs.tar.bz2,tar -cjf logs.tar.bz2 logs/,tar -cjf logs.tar.bz2 logs/,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and correct output file name."
Extract only the subdirectory src/ from archive source.tar.gz,tar -xzf source.tar.gz src/,tar -xzf source.tar.gz src/,True,True,True,True,2,2,2,True,5,Correct tool and flags; extracts only the src/ directory as specified.
Display the last 3 lines of the output of the command dmesg,dmesg | tail -n 3,dmesg | tail -n 3,True,True,True,True,2,2,2,True,5,Correct tool and flags; uses pipe to tail for last 3 lines as expected.
Create a temporary file and print its name,tempfile=$(mktemp); echo $tempfile,tempfile=$(mktemp); echo $tempfile,True,True,True,True,2,2,2,True,5,Correct tool and approach; creates a temporary file and prints its name as requested.
Show the current system uptime in a human‑readable format,uptime -p,uptime -p,True,True,True,True,2,2,2,True,5,Correct tool and flag used to show uptime in a human-readable format.
List the top 5 directories by size under /var,du -h --max-depth=1 /var | sort -hr | head -n 5,du -h --max-depth=1 /var | sort -hr | head -n 5,True,True,True,True,2,2,2,True,5,"Correct tool, flags, and arguments; all constraints are honored."
Show the current locale settings,locale,locale,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; matches expected exactly.
Create a new empty Git repository in the current directory,git init,git init,True,True,True,True,2,2,2,True,5,Correct tool and command for initializing a new Git repository.
Display the last 10 entries of the system journal,journalctl -n 10,journalctl -n 10,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display the last 10 entries of the system journal.
Check the MD5 checksum of file archive.zip,md5sum archive.zip,md5sum archive.zip,True,True,True,True,2,2,2,True,5,"Correct tool and command for checking MD5 checksum, matches expected exactly."
Replace the first occurrence of 'apple' with 'orange' in each line of file fruits.txt,sed 's/apple/orange/' fruits.txt,sed 's/apple/orange/' fruits.txt,True,True,True,True,2,2,2,True,5,Correct tool and command; replaces first occurrence as required.
List all active network connections and the processes that own them,sudo ss -tunap,sudo ss -tunap,True,True,True,True,2,2,2,True,5,Correct tool and flags used to list active network connections and their owning processes.
Show a progress bar while copying a large file large.iso to /mnt/usb,pv large.iso > /mnt/usb/large.iso,pv large.iso > /mnt/usb/large.iso,True,True,True,True,2,2,2,True,5,"Correct tool (pv) and correct usage to show progress bar during copy, matching expected command."
Find all empty directories under /tmp and delete them,find /tmp -type d -empty -delete,find /tmp -type d -empty -delete,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct action; matches expected exactly."
"Display the number of lines, words, and characters in file report.txt",wc report.txt,wc report.txt,True,True,True,True,2,2,2,True,5,Correct tool and arguments; command matches expected exactly.
"Create a new file named data.json with the content '{""key"": ""value""}'","echo '{""key"": ""value""}' > data.json","echo '{""key"": ""value""}' > data.json",True,True,True,True,2,2,2,True,5,"Correct tool, correct content with proper escaping, and correct filename as specified."
Show the current user's groups,groups,groups,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; command is accurate and safe.
List all files that have been modified in the last 24 hours in /var/log,find /var/log -type f -mtime -1,find /var/log -type f -mtime -1,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments; fully honors the input_text constraints."
Display the top 10 processes by CPU usage,ps aux --sort=-%cpu | head -n 11,ps aux --sort=-%cpu | head -n 11,True,True,True,True,2,2,2,True,5,Correct tool and flags; correctly sorts by CPU usage and displays top 10 processes.
Show the current date in UTC,date -u,date -u,True,True,True,True,2,2,2,True,5,Correct tool and flag used to show the current date in UTC.
Search for the word 'failure' in syslog and display the 5 lines before each match,"grep -B5 ""failure"" /var/log/syslog","grep -B5 ""failure"" /var/log/syslog",True,True,True,True,2,2,2,True,5,"Correct tool, correct flag, correct argument and file path; fully meets the input_text requirements."
List all installed Python packages using pip,pip list,pip list,True,True,True,True,2,2,2,True,5,Correct tool and command to list installed Python packages.
Show the current terminal's size in rows and columns,stty size,stty size,True,True,True,True,2,2,2,True,5,Correct tool and command; no flags needed as the task is straightforward.
Compress a string 'Hello World' using base64 encoding,echo -n 'Hello World' | base64,echo -n 'Hello World' | base64,True,True,True,True,2,2,2,True,5,"Correct tool and flags, proper handling of the string with -n to avoid newline, matches expected exactly."
Display the current Git remote URLs,git remote -v,git remote -v,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display Git remote URLs.
Find and delete all .tmp files in /tmp older than 7 days,"find /tmp -type f -name ""*.tmp"" -mtime +7 -delete","find /tmp -type f -name ""*.tmp"" -mtime +7 -delete",True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct args, and all constraints are honored."
Show the current system's hostname,hostname,hostname,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; matches expected exactly.
List all files in the current directory with their inode numbers,ls -i,ls -i,True,True,True,True,2,2,2,True,5,Correct tool and flag used to list files with inode numbers.
Create a new file named script.sh with executable permission and write a simple echo command into it,"echo -e ""#!/bin/bash\necho \""Hello from script\"""" > script.sh && chmod +x script.sh","echo -e ""#!/bin/bash\necho \""Hello from script\"""" > script.sh && chmod +x script.sh",True,True,True,True,2,2,2,True,5,Correct tool and flags; creates the file with the right content and sets executable permission.
Display the first 5 lines of each .conf file in /etc,head -n 5 /etc/*.conf,head -n 5 /etc/*.conf,True,True,True,True,2,2,2,True,5,"Correct tool, correct flag, correct argument pattern matching .conf files in /etc."
Show the amount of free space on the root filesystem,df -h /,df -h /,True,True,True,True,2,2,2,True,5,Correct tool and flag used to show free space on root filesystem.
List all loaded kernel modules,lsmod,lsmod,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; command is accurate and complete.
Show the current user's UID and GID,id,id,True,True,True,True,2,2,2,True,5,The 'id' command correctly shows the current user's UID and GID without any additional flags or arguments.
Display the contents of the file /proc/cpuinfo,cat /proc/cpuinfo,cat /proc/cpuinfo,True,True,True,True,2,2,2,True,5,Correct tool and correct file path; fully matches expected command.
Create a compressed gzip file from logs.txt,gzip -c logs.txt > logs.txt.gz,gzip -c logs.txt > logs.txt.gz,True,True,True,True,2,2,2,True,5,Correct tool and command to create a gzip file from logs.txt.
Extract a gzip file logs.txt.gz,gunzip -c logs.txt.gz > logs.txt,gunzip -c logs.txt.gz > logs.txt,True,True,True,True,2,2,2,True,5,Correct tool and command to extract the gzip file with proper output redirection.
Show the current time in milliseconds since the epoch,date +%s%3N,date +%s%3N,True,True,True,True,2,2,2,True,5,Correct tool and flag to show current time in milliseconds since epoch.
"List all files in the current directory sorted by size, largest first",ls -S,ls -S,True,True,True,True,2,2,2,True,5,"Correct tool and flag used to sort files by size, largest first."
Find all processes owned by the user alice,ps -u alice,ps -u alice,True,True,True,True,2,2,2,True,5,Correct tool and flag used to find processes owned by user alice.
Show the kernel ring buffer messages,dmesg,dmesg,True,True,True,True,2,2,2,True,5,Correct tool used with no flags needed; fully satisfies the input_text requirement.
Display a calendar for the current month,cal,cal,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; command is accurate and meets the input requirement.
Create a new directory named backup with parent directories as needed,mkdir -p backup,mkdir -p backup,True,True,True,True,2,2,2,True,5,Correct tool and flag used to create directory with parent directories as needed.
Copy the file source.txt to destination.txt preserving attributes,cp -p source.txt destination.txt,cp -p source.txt destination.txt,True,True,True,True,2,2,2,True,5,"Correct tool, correct flag for preserving attributes, correct arguments."
Move all .log files from /var/log to /tmp/logs,mv /var/log/*.log /tmp/logs,mv /var/log/*.log /tmp/logs,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments; all constraints and safety are honored."
Delete the file old.tmp without prompting,rm -f old.tmp,rm -f old.tmp,True,True,True,True,2,2,2,True,5,"Correct tool and flag used to delete the file without prompting, matching the expected command."
Show the current shell's version,echo $BASH_VERSION,echo $BASH_VERSION,True,True,True,True,2,2,2,True,5,Correct tool and flag; correctly outputs the BASH_VERSION as required.
Display the current user's home directory,echo $HOME,echo $HOME,True,True,True,True,2,2,2,True,5,Correct tool and flag; correctly displays the home directory using the $HOME environment variable.
List all active services using systemd,systemctl list-units --type=service --state=running,systemctl list-units --type=service --state=running,True,True,True,True,2,2,2,True,5,Correct tool and flags used to list active systemd services.
Show the current system's uptime in seconds,cat /proc/uptime | awk '{print $1}',cat /proc/uptime | awk '{print $1}',True,True,True,True,2,2,2,True,5,Correct tool and method to extract uptime in seconds from /proc/uptime.
