config,quant,k,prompt,command,expected,exact_match,formatting,syntax_valid,overall
Q4_K_M:4,Q4_K_M,4,"List all Docker images sorted by size, showing the top 5","docker images --format ""{{.Repository}} {{.Tag}} {{.Size}}"" | sort -hr | head -n 5","docker images --format ""{{.Repository}}:{{.Tag}} {{.Size}}"" | sort -k2 -h | tail -n 5",False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Copy the local file report.pdf to the remote host /tmp directory using scp, preserving timestamps.",scp -p report.pdf user@remote:/tmp,scp -p report.pdf user@example.com:/tmp/,False,True,True,3
Q4_K_M:4,Q4_K_M,4,Extract the contents of a compressed archive named 'archive.tar.gz',tar -xzvf archive.tar.gz,tar -xzvf archive.tar.gz,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Create a new file named 'example.txt' and write 'Hello World' to it,echo 'Hello World' > example.txt,echo 'Hello World' > example.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Generate a random UUID and print it.,uuidgen,uuidgen,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Write a Bash one-liner that lists the 5 largest files in /var/www, showing size in human readable format and full path, sorted descending.",find /var/www -type f -exec du -h {} + | sort -hr | head -n 5,"#!/usr/bin/env bash
find /var/www -type f -exec du -h {} + | sort -hr | head -5",False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Write a Bash one‑liner that prints the number of CPUs, total memory in GB, and the system uptime in days, formatted as JSON.","printf '{""cpus"": %d, ""mem_gb"": %.2f, ""uptime_days"": %.2f}\n' ""$(nproc)"" ""$(awk '/MemTotal/ {printf ""%.2f"", $2/1024}' /proc/meminfo)"" ""$(awk '/Uptime/ {print $2}' /proc/uptime | cut -d. -f1/86400)""","printf '{""cpus"":%d,""memory_gb"":%.2f,""uptime_days"":%.2f}\n' ""$(nproc)"" ""$(awk '/MemTotal/ {printf $2/1024/1024}' /proc/meminfo)"" ""$(awk '{print $1/86400}' /proc/uptime)""",False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Create a Bash function that accepts a git branch name, checks out the branch, rebases it onto master, runs the test suite, and if successful, pushes the branch; otherwise, aborts the rebase and returns to the previous branch.","git_rebase_test() {
  local branch=""$1""
  git checkout ""$branch"" && git rebase master && git test && git push origin ""$branch"" || {
    git rebase --abort && git checkout ""$branch""
    echo ""Rebase failed, aborting""
  }
}","git_sync(){ local branch=""$1""; local cur=$(git rev-parse --abbrev-ref HEAD); git checkout ""$branch"" && git rebase master && if ./run_tests.sh; then git push origin ""$branch""; else git rebase --abort && git checkout ""$cur""; fi; }",False,True,True,1
Q4_K_M:4,Q4_K_M,4,Create a zip archive of the 'example' directory,zip -r example.zip example,zip -r example.zip example,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Create a pipeline that reads a large log file, extracts JSON objects embedded in lines, pretty-prints them with jq, and writes to json_logs.txt, handling malformed JSON gracefully.",grep -a '{' large.log | grep -a '}' | jq -c . 2>/dev/null | tee json_logs.txt,"grep -o '{.*}' large.log |
  while read line; do
    echo ""$line"" | jq . 2>/dev/null || echo ""Malformed JSON: $line"" >> errors.log
  done > json_logs.txt",False,True,True,2
Q4_K_M:4,Q4_K_M,4,"Using curl, download the latest release tarball of jq from GitHub API, verify its SHA256 checksum against the value returned by the API, and extract it to ~/tools/jq_latest/ if verification succeeds.","api_url=""https://api.github.com/repos/jqlang/jq/releases/latest""
curl -sSL ""$api_url"" | jq -r '.assets[] | select(.name|endswith("".tar.gz"")) | .browser_download_url' | while read -r url; do
  filename=$(basename ""$url"")
  curl -sSL ""$url"" -o ""$filename""
  expected=$(curl -sSL ""$api_url"" | jq -r '.assets[] | select(.name==""jq-linux64.tar.gz"") | .browser_download_url' | grep -o 'sha256:[0-9a","url=$(curl -s https://api.github.com/repos/stedolan/jq/releases/latest | jq -r '.assets[] | select(.name|test(""jq-.*\.tar\.gz"")) | .browser_download_url'); checksum=$(curl -s https://api.github.com/repos/stedolan/jq/releases/latest | jq -r '.assets[] | select(.name|test(""jq-.*\.tar\.gz\.sha256"")) | .browser_download_url' | xargs curl -sL); curl -L -o /tmp/jq.tar.gz ""$url""; echo ""$checksum  /tmp/jq.tar.gz"" | sha256sum -c - && mkdir -p ~/tools/jq_latest && tar -xzf /tmp/jq.tar.gz -C ~/tools/jq_latest",False,True,False,1
Q4_K_M:4,Q4_K_M,4,"Create a pipeline that reads a CSV of user data, filters rows where age > 30, extracts the email column, removes duplicates, and writes them to emails.txt.","awk -F',' '$3>30 {print $4}' users.csv | sort -u > emails.txt","awk -F',' '$3>30 {print $5}' users.csv | sort -u > emails.txt",False,True,True,3
Q4_K_M:4,Q4_K_M,4,Display the current bash version.,echo $BASH_VERSION,echo $BASH_VERSION,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Check the disk information,df -h,lsblk,False,True,True,5
Q4_K_M:4,Q4_K_M,4,Create a new directory named 'test',mkdir test,mkdir test,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Create a symbolic link named ""latest"" pointing to ""release_v2.3""",ln -s release_v2.3 latest,ln -s release_v2.3 latest,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Display the current user's groups as a space‑separated list.,groups,id -Gn,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Find all ELF binaries in /usr/local/bin that are not owned by root, change their ownership to root:root, and set the setuid bit, logging each change to /var/log/setuid_changes.log.","find /usr/local/bin -type f -exec file {} \; | grep 'ELF' | cut -d: -f1 | while read bin; do if [ $(stat -c %U ""$bin"") != 'root' ]; then chown root:root ""$bin"" && chmod u+s ""$bin"" && echo ""$(date +%F_%T) $bin setuid"" >> /var/log/setuid_changes.log; fi; done","#!/usr/bin/env bash
find /usr/local/bin -type f -executable -exec file {} \; | grep -i ELF | cut -d: -f1 | while read -r bin; do
  if [ $(stat -c %U ""$bin"") != ""root"" ]; then
    chown root:root ""$bin""
    chmod u+s ""$bin""
    echo ""$(date '+%F %T') Modified $bin"" >> /var/log/setuid_changes.log
  fi
done",False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Write a Bash one‑liner that extracts all IPv4 addresses from access.log, counts occurrences, and prints the top 5 attackers.","awk '{print $1}' access.log | grep -Eo '([0-9]{1,3}\.){3}[0-9]{1,3}' | sort | uniq -c | sort -nr | head -n 5","awk '{for(i=1;i<=NF;i++) if($i ~ /([0-9]{1,3}\.){3}[0-9]{1,3}/) print $i}' access.log | sort | uniq -c | sort -nr | head -5",False,True,True,2
Q4_K_M:4,Q4_K_M,4,Extract the tar.gz archive backup.tar.gz into /opt/backup,tar -xzvf backup.tar.gz -C /opt/backup,tar -xzf backup.tar.gz -C /opt/backup,False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Download the file from ""https://example.com/file.txt"" and save it as ""file.txt"".",curl -L -o file.txt https://example.com/file.txt,curl -L -o file.txt https://example.com/file.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Write a pipeline that reads a list of URLs from urls.txt, downloads each with curl (max 3 retries, 10s timeout), computes its SHA256, and writes ""<url> <sha256>"" to checksums.txt, skipping URLs that fail after retries.","while read -r url; do for i in {1..3}; do curl -m 10 --retry 3 --retry-delay 2 -sSL ""$url"" -o ""$(basename ""$url"")"" && sha256sum ""$(basename ""$url"")"" >> checksums.txt && break; done; done < urls.txt","while read -r url; do sha=$(curl -sSf --retry 3 --max-time 10 ""$url"" | sha256sum | awk '{print $1}') && echo ""$url $sha"" >> checksums.txt; done < urls.txt",False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Create a new user ""devuser"" with a home directory and default shell /bin/bash.",sudo useradd -m -s /bin/bash devuser,sudo useradd -m -s /bin/bash devuser,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Change the permissions of a file named 'file.txt' to 'rwxr-x',chmod 755 file.txt,chmod 755 file.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Using find and chmod, locate all executable files in /opt/scripts that are not owned by root, and change their ownership to root while preserving the executable bits.",find /opt/scripts -type f -perm -111 ! -user root -exec chmod 755 {} \;,"find /opt/scripts -type f -executable ! -user root -exec chown root:{} \; -exec chmod u+x,g+x,o+x {} \;",False,True,True,2
Q4_K_M:4,Q4_K_M,4,"Replace every occurrence of a UUID (format 8-4-4-4-12 hex) in all *.txt files under /data with a newly generated UUID, preserving the rest of the file content.","#!/usr/bin/env bash
find /data -type f -name ""*.txt"" -print0 | xargs -0 -I{} sh -c 'uuid=$(cat /proc/sys/kernel/random/uuid); sed -i ""s/$(echo ""$uuid"" | tr -d '[:space:]')/$(cat /proc/sys/kernel/random/uuid)/g"" ""{}""'","find /data -type f -name '*.txt' -print0 | xargs -0 -I{} bash -c 'sed -i -E ""s/[0-9a-fA-F]{8}(-[0-9a-fA-F]{4}){3}-[0-9a-fA-F]{12}/$(uuidgen)/g"" ""{}""'",False,True,True,3
Q4_K_M:4,Q4_K_M,4,Append the contents 'Hello World' to a file named 'file.txt',echo 'Hello World' >> file.txt,echo 'Hello World' >> file.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Using curl, download a JSON API at https://api.example.com/data, extract the field ""items"" (an array), and for each item, download the URL in its ""download_url"" field concurrently (max 5 parallel jobs), saving to ./downloads with original filenames.","curl -s https://api.example.com/data | jq -r '.items[] | ""\(.download_url)\"""" | xargs -n1 -P5 -I{} bash -c 'curl -s {} -o ./downloads/$(basename ""{}"")'","curl -s https://api.example.com/data | jq -r '.items[].download_url' | xargs -n1 -P5 -I{} sh -c 'url={}; fname=$(basename ""$url""); curl -s -o ""./downloads/$fname"" ""$url""'",False,True,False,3
Q4_K_M:4,Q4_K_M,4,Find all symbolic links in /usr/local that are broken.,find /usr/local -xtype l,find /usr/local -xtype l,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Print the first 3 fields of /etc/passwd separated by commas,"cut -d: -f1,3,5 /etc/passwd | tr ':' ','","cut -d: -f1,2,3 /etc/passwd | tr ':' ','",False,True,True,2
Q4_K_M:4,Q4_K_M,4,Find all symbolic links in the current directory and list their targets,find . -type l -exec readlink {} \;,find . -type l -ls,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Create a tarball of the current directory and upload it to a remote server using curl, then verify the upload by checking the file size",tar -czf archive.tar.gz . && curl -u username:password -T archive.tar.gz https://example.com/upload && curl -u username:password -I https://example.com/upload/archive.tar.gz | grep -i size,tar -czf archive.tar.gz . && curl -T archive.tar.gz http://example.com/upload && curl http://example.com/upload/archive.tar.gz | tar -tzf - | wc -c,False,True,True,3
Q4_K_M:4,Q4_K_M,4,Limit the output of ls to the first 20 entries using head.,ls | head -n 20,ls | head -n 20,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Schedule a daily backup at 2 am using cron (edit crontab),"(crontab -l 2>/dev/null; echo ""0 2 * * * /usr/local/bin/backup.sh"") | crontab -","(crontab -l ; echo ""0 2 * * * /usr/local/bin/daily_backup.sh"") | crontab -",False,True,True,4
Q4_K_M:4,Q4_K_M,4,Display the current swap usage in megabytes.,"free -m | awk '/Swap/ {print $3"" MB used, "" $4"" MB total""}'","free -m | awk '/Swap/ {print $3"" MB used, ""$4"" MB free""}'",False,True,True,4
Q4_K_M:4,Q4_K_M,4,Set the system date to 2025‑12‑31 23:59:00 (requires root).,"sudo date -s ""2025-12-31 23:59:00""","sudo date -s ""2025-12-31 23:59:00""",True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Check the syntax of an Nginx configuration file ""/etc/nginx/nginx.conf""",nginx -t -c /etc/nginx/nginx.conf,sudo nginx -t -c /etc/nginx/nginx.conf,False,True,True,4
Q4_K_M:4,Q4_K_M,4,Create a compressed tar archive of the folder src,tar -czf archive.tar.gz src,tar -czvf src.tar.gz src/,False,True,True,4
Q4_K_M:4,Q4_K_M,4,Create a script to download a list of URLs using curl and save them to a specific directory,"#!/usr/bin/env bash
mkdir -p ~/downloads
while IFS= read -r url; do
  curl -sSL ""$url"" -o ~/downloads/$(basename ""$url"")
done < urls.txt",while IFS= read -r url; do curl -o /downloads/${url##*/} $url; done < url_list.txt,False,True,True,4
Q4_K_M:4,Q4_K_M,4,Count how many files are in each subdirectory of the current folder and display the result.,"for d in */; do echo ""$d: $(ls -1 ""$d"" | wc -l) files""; done","for d in */; do echo -n ""$d: ""; find ""$d"" -type f | wc -l; done",False,True,True,3
Q4_K_M:4,Q4_K_M,4,Sort a file named 'file.txt' in ascending order,sort file.txt,sort file.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Create a new archive 'archive1.tar' from the files 'file1' and 'file2',tar -cvf archive1.tar file1 file2,tar cvf archive1.tar file1 file2,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Count the number of lines, words, and characters in file.txt",wc file.txt,wc file.txt,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Print the environment variables,printenv,env,False,True,True,5
Q4_K_M:4,Q4_K_M,4,Restart a service on a systemd-based system,systemctl restart service_name,systemctl restart service,False,True,True,5
Q4_K_M:4,Q4_K_M,4,Batch convert PNG to JPEG,mogrify -format jpg *.png,mogrify -format jpg *.png,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Find all git repositories under /srv, and for each repository print the current branch and the number of uncommitted changes.","find /srv -type d -name .git -prune -print0 | xargs -0 -I{} sh -c 'cd ""{}"" && git rev-parse --abbrev-ref HEAD && git status --porcelain | wc -l'","find /srv -type d -name .git -prune -print | while read gitdir; do repo=$(dirname ""$gitdir""); echo -n ""$repo: ""; (cd ""$repo"" && git rev-parse --abbrev-ref HEAD && git status --porcelain | wc -l | awk '{print $1"" uncommitted changes""}'); done",False,True,True,4
Q4_K_M:4,Q4_K_M,4,Display the current process's environment variables,printenv,printenv,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Find all empty directories under ""/var/www"" and delete them",find /var/www -type d -empty -delete,find /var/www -type d -empty -delete,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Replace the first occurrence of ""apple"" with ""orange"" on each line of ""fruits.txt"" and write the result to ""fruits_new.txt"".","sed -i '0,/apple/s//orange/' fruits.txt",sed 's/apple/orange/' fruits.txt > fruits_new.txt,False,True,True,2
Q4_K_M:4,Q4_K_M,4,Display the first 5 columns of a CSV file using awk,"awk -F',' 'NR>1 {print $1,$2,$3,$4,$5}' data.csv","awk -F',' '{print $1,$2,$3,$4,$5}' data.csv",False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Create a Bash function that takes a git branch name, checks out the branch, rebases it onto origin/main, runs the test suite (make test), and if successful, pushes the branch; otherwise, aborts and returns to the previous branch.","git_rebase_push(){ local branch=""$1""; git checkout ""$branch"" && git rebase origin/main && make test && git push origin ""$branch"" || { git rebase --abort; git checkout ""$branch""; }; }","git_rebase_and_push() {
  local branch=$1 prev=$(git rev-parse --abbrev-ref HEAD)
  git checkout ""$branch"" && git fetch origin && git rebase origin/main && make test && git push origin ""$branch"" || { git rebase --abort; git checkout ""$prev""; }
}",False,True,True,4
Q4_K_M:4,Q4_K_M,4,Display the last 5 commands from the shell history,history | tail -n 5,history | tail -n 5,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Using grep and perl, replace every occurrence of a MAC address in a log file with the string ""[REDACTED]"" and write the result to a new file.",grep -oE '[0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}' log.txt | perl -pe 's/([0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}:[0-9A-Fa-f]{2}:[0-9A,perl -pe 's/([0-9A-Fa-f]{2}:){5}[0-9A-Fa-f]{2}/[REDACTED]/g' /var/log/network.log > /var/log/network_redacted.log,False,True,False,1
Q4_K_M:4,Q4_K_M,4,Copy a directory named 'dir' to a remote server named 'server',scp -r dir user@server:/remote/directory,scp -r dir server:dir,False,True,True,3
Q4_K_M:4,Q4_K_M,4,"Recursively replace all occurrences of the word ""ERROR"" with ""WARN"" in *.conf files under /etc/app, but only in files that contain the string ""critical"" somewhere in the file.","find /etc/app -type f -name ""*.conf"" -exec grep -Iq . {} \; -and -exec grep -q ""critical"" {} \; -print0 | xargs -0 sed -i 's/ERROR/WARN/g'",grep -rl 'critical' /etc/app --include='*.conf' | xargs sed -i 's/ERROR/WARN/g',False,True,True,4
Q4_K_M:4,Q4_K_M,4,Display the last 5 git commits that modified src/main.c,git log -5 -- src/main.c,git log -n 5 --pretty=oneline -- src/main.c,False,True,True,4
Q4_K_M:4,Q4_K_M,4,Display the free memory,free -h,free -m,False,True,True,5
Q4_K_M:4,Q4_K_M,4,Create empty file quickly,touch YOUR_FILE,touch newfile,False,True,True,5
Q4_K_M:4,Q4_K_M,4,Show the current SELinux status,getenforce,sestatus,False,True,True,5
Q4_K_M:4,Q4_K_M,4,"Show the first 10 lines of a file named ""report.log"".",head -n 10 report.log,head -n 10 report.log,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Find all files with world‑writable permissions under /etc, list them with permissions and owner, and optionally fix them by removing the write bit.",find /etc -type f -perm -o=w -exec ls -l {} \;,"find /etc -type f -perm -o=w -ls | awk '{print $3,$5,$11}' # To fix: find /etc -type f -perm -o=w -exec chmod o-w {} \;",False,True,True,4
Q4_K_M:4,Q4_K_M,4,"Replace all occurrences of ""localhost"" with ""127.0.0.1"" in the file hosts.conf, editing the file in place.",sed -i 's/localhost/127.0.0.1/g' hosts.conf,sed -i 's/localhost/127.0.0.1/g' hosts.conf,True,True,True,5
Q4_K_M:4,Q4_K_M,4,Display the SHA256 checksum of the file iso_image.iso.,sha256sum iso_image.iso,sha256sum iso_image.iso,True,True,True,5
Q4_K_M:4,Q4_K_M,4,"Find all duplicate files (by content) under /data, list each set of duplicates on a single line separated by spaces, and delete all but the oldest file in each set.","#!/usr/bin/env bash
find /data -type f -exec md5sum {} + | sort | awk 'prev==$1{print $2} {prev=$1}' | xargs -I{} rm -f {}","fdupes -r /data | while read -r line; do set -- $line; oldest=$(stat -c %Y ""${1}""); keep=""${1}""; for f in ""$@""; do t=$(stat -c %Y ""$f""); if (( t < oldest )); then oldest=$t; keep=$f; fi; done; for f in ""$@""; do [[ $f != $keep ]] && rm -f ""$f""; done; echo ""$line""; done",False,True,True,1
