prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
Run the command ls in a new terminal window (GNOME),gnome-terminal -- ls,"gnome-terminal -- bash -c ""ls; exec bash""",False,True,True,True,2,1,1,True,3,"Correct tool but lacks arguments to keep the terminal open after command execution, which may not meet the user's intent."
Display the HTTP response headers for https://example.com using curl,curl -I https://example.com,curl -I https://example.com,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display HTTP headers; matches expected exactly.
Create a 5‑minute countdown timer that beeps when finished,"for i in $(seq 5 -1 1); do echo $i; sleep 1; done && echo ""Blast off!""","for i in {5..1}; do echo $i; sleep 60; done; echo -e ""\a""",False,True,True,True,0,0,0,True,1,"The command counts down in minutes but uses sleep 1 instead of sleep 60, and lacks a beep. The countdown logic is incorrect for 5 minutes."
Show the current git branch name,git rev-parse --abbrev-ref HEAD,git rev-parse --abbrev-ref HEAD,True,True,True,True,2,2,2,True,5,Correct tool and flags used to show the current git branch name.
List all files in the current directory that are larger than 10 KB,ls -lS --block-size=K | tail -n +2,find . -type f -size +10k,False,True,True,True,1,1,1,True,3,Uses ls and tail which is less direct than find; misses the size constraint by using KB instead of +10k.
Print the first word of each line in file data.csv,"cut -d',' -f1 data.csv","cut -d ',' -f1 data.csv",False,True,True,True,2,2,2,True,5,"Correct tool and flags; uses correct delimiter and field, but space after -d ',' is unnecessary but not incorrect."
Display the number of CPU cores available,nproc,nproc,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; command is accurate and meets the input requirement.
Show the current timezone setting,"timedatectl status | grep ""Time zone""","timedatectl | grep ""Time zone""",False,True,True,True,2,2,2,True,4,"Correct tool and approach, but 'status' is redundant; minor inefficiency but does not affect correctness."
Check the syntax of the Bash script script.sh without executing it,bash -n script.sh,bash -n script.sh,True,True,True,True,2,2,2,True,5,Correct tool and flag used to check syntax without execution.
Replace spaces with underscores in all filenames in the current directory,rename 's/ /_/g' *,"for f in *\ *; do mv ""$f"" ""${f// /_}""; done",False,True,True,True,2,2,2,True,4,Uses 'rename' which may not be available on all systems; expected uses a for loop which is more portable. Both achieve the goal but 'rename' is less standard.
Create a random password of 16 characters and copy it to the clipboard (Linux with xclip),openssl rand -base64 16 | xclip -selection clipboard,tr -dc A-Za-z0-9 </dev/urandom | head -c16 | xclip -selection clipboard,False,True,True,True,2,2,2,True,4,Uses openssl instead of tr; both are valid but tr is more standard for password generation. Correctly uses xclip and meets the constraint of copying to clipboard.
Show the last 5 git commit messages on the current branch,git log -5 --oneline,git log -5 --pretty=format:'%h %s',False,True,True,True,2,2,2,True,5,"Correct tool and flag for showing last 5 commits but does not match expected format; however, --oneline is functionally equivalent to --pretty=format:'%h %s' for this purpose."
List all Docker containers (running and stopped),docker ps -a,docker ps -a,True,True,True,True,2,2,2,True,5,Correct tool and flag used to list all Docker containers.
Stop and remove all stopped Docker containers,docker container prune -f,docker container prune -f,True,True,True,True,2,2,2,True,5,Correct tool and flag; command matches expected and properly stops and removes all stopped containers.
Display the size of the /var directory in megabytes,du -sm /var,du -sm /var,True,True,True,True,2,2,2,True,5,Correct tool and flags; displays size in megabytes as requested.
Find all files with the setuid bit set in /usr/bin,find /usr/bin -perm -4000 -type f,find /usr/bin -type f -perm -4000,False,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments; order of flags does not affect functionality."
"Show a summary of the most common words in file article.txt (ignore case, top 10)",grep -i -o . article.txt | sort | uniq -c | sort -rn | head -10,tr -cs '[:alnum:]' '\n' < article.txt | tr '[:upper:]' '[:lower:]' | sort | uniq -c | sort -nr | head -n 10,False,True,True,True,1,2,1,True,3,Correct tool and approach but missing case normalization; uses sort and head correctly but lacks tr for lowercase conversion.
Create a new Git branch named feature/login and switch to it,git checkout -b feature/login,git checkout -b feature/login,True,True,True,True,2,2,2,True,5,Correct tool and command to create and switch to the branch as specified.
List all open files for process with PID 1234,lsof -p 1234,lsof -p 1234,True,True,True,True,2,2,2,True,5,Correct tool and flag used to list open files for the specified PID.
Show the current SELinux mode,sestatus,getenforce,False,True,True,True,2,2,2,True,4,Correct tool but not the expected one; sestatus is valid but getenforce is also correct and more direct.
Compress the directory logs/ into a bzip2 archive logs.tar.bz2,tar -cjf logs.tar.bz2 logs/,tar -cjf logs.tar.bz2 logs/,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Extract only the subdirectory src/ from archive source.tar.gz,tar -xzf source.tar.gz --directory=extracted --strip-components=1,tar -xzf source.tar.gz src/,False,True,True,True,1,1,1,True,3,Uses --strip-components=1 and --directory=extracted which is not needed; expected command is simpler and directly extracts src/.
Display the last 3 lines of the output of the command dmesg,dmesg | tail -3,dmesg | tail -n 3,False,True,True,True,2,2,2,True,5,"Correct tool and approach; uses tail -3 which is equivalent to -n 3, so flags and args are correct."
Create a temporary file and print its name,mktemp,tempfile=$(mktemp); echo $tempfile,False,True,True,True,2,0,0,True,2,Command is incomplete; it creates a temporary file but does not print its name as required.
Show the current system uptime in a human‑readable format,uptime,uptime -p,False,True,True,True,1,2,1,True,3,"The 'uptime' command without flags shows the uptime in a default format, but the input_text requests a human-readable format which is achieved by using the '-p' flag."
List the top 5 directories by size under /var,du -h --max-depth=1 /var | sort -rh | head -5,du -h --max-depth=1 /var | sort -hr | head -n 5,False,True,True,True,1,2,2,True,4,"Correct tool and approach, but 'sort -rh' is invalid; should be 'sort -hr' and 'head -n 5' is more precise."
Show the current locale settings,locale,locale,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; matches expected exactly.
Create a new empty Git repository in the current directory,git init,git init,True,True,True,True,2,2,2,True,5,Correct tool and command for initializing a new Git repository.
Display the last 10 entries of the system journal,journalctl -n 10,journalctl -n 10,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display the last 10 entries of the system journal.
Check the MD5 checksum of file archive.zip,md5sum archive.zip,md5sum archive.zip,True,True,True,True,2,2,2,True,5,"Correct tool and command for checking MD5 checksum, matches expected exactly."
Replace the first occurrence of 'apple' with 'orange' in each line of file fruits.txt,sed -i 's/apple/orange/1' fruits.txt,sed 's/apple/orange/' fruits.txt,False,True,True,True,2,2,2,True,5,"Correct tool and flag for replacement, but missing the 'g' flag for global replacement; however, the input specifies 'first occurrence' which is correct without 'g'."
List all active network connections and the processes that own them,ss -tunap,sudo ss -tunap,False,True,True,True,2,2,1,True,4,Correct tool and flags but lacks sudo which may be needed for process ownership info.
Show a progress bar while copying a large file large.iso to /mnt/usb,rsync -av --progress large.iso /mnt/usb,pv large.iso > /mnt/usb/large.iso,False,True,True,True,2,2,2,True,4,"Uses rsync with progress flag which is correct; however, pv is an alternative tool that could also be used. The command is valid but not the only correct approach."
Find all empty directories under /tmp and delete them,find /tmp -type d -empty -delete,find /tmp -type d -empty -delete,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments; fully honors the input_text constraints."
"Display the number of lines, words, and characters in file report.txt",wc -l report.txt,wc report.txt,False,True,True,True,0,2,0,True,1,"Only the line count flag (-l) is used, missing flags for words and characters as required by the input text."
"Create a new file named data.json with the content '{""key"": ""value""}'","echo '{""key"": ""value""}' > data.json","echo '{""key"": ""value""}' > data.json",True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Show the current user's groups,groups,groups,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; command is accurate and meets all constraints.
List all files that have been modified in the last 24 hours in /var/log,find /var/log -mtime -1,find /var/log -type f -mtime -1,False,True,True,True,1,2,1,True,3,"Missing -type f flag which ensures only files are listed, not directories."
Display the top 10 processes by CPU usage,top -b -n1 -c -s0 | head -20,ps aux --sort=-%cpu | head -n 11,False,True,True,True,1,1,1,True,3,"Uses top with flags but outputs 20 lines including header, whereas expected uses ps aux for direct CPU-sorted list."
Show the current date in UTC,"date -u +""%Y-%m-%d""",date -u,False,True,True,True,2,2,2,True,5,"Correct tool and flag for UTC, but the expected output format is not specified, so the formatting flag is unnecessary but not incorrect."
Search for the word 'failure' in syslog and display the 5 lines before each match,"grep -C 5 ""failure"" /var/log/syslog","grep -B5 ""failure"" /var/log/syslog",False,True,True,True,0,1,0,True,2,Used -C 5 (context) instead of -B5 (before) as required by the input_text.
List all installed Python packages using pip,pip list,pip list,True,True,True,True,2,2,2,True,5,Correct tool and command to list installed Python packages.
Show the current terminal's size in rows and columns,tput cols && tput lines,stty size,False,True,True,True,2,2,2,True,4,Correct tool but uses tput instead of stty; both are valid but stty is more direct for this task.
Compress a string 'Hello World' using base64 encoding,"echo ""Hello World"" | base64",echo -n 'Hello World' | base64,False,True,True,True,1,2,1,True,3,"Missing -n flag which prevents adding a newline, potentially altering the encoded output."
Display the current Git remote URLs,git remote -v,git remote -v,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display Git remote URLs.
Find and delete all .tmp files in /tmp older than 7 days,"find /tmp -name ""*.tmp"" -mtime +7 -exec rm {} \;","find /tmp -type f -name ""*.tmp"" -mtime +7 -delete",False,True,True,True,2,2,2,True,5,"Correct tool and flags; uses -exec rm with proper syntax, though -delete is a more concise alternative. All constraints are honored."
Show the current system's hostname,hostname,hostname,True,True,True,True,2,2,2,True,5,"Correct tool, no flags needed, correct args, no constraints, safe command."
